Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.784ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.805ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.892ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.956ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.058ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.858ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.864ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.821ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.867ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.861ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.269ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.886ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.999ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.785ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.807ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.902ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.22ms    4.46ms 393.47ms   93.28%
    Req/Sec     1.98k   599.82     6.67k    77.62%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.17ms
 75.000%    1.76ms
 90.000%    4.49ms
 99.000%   20.13ms
 99.900%   49.18ms
 99.990%  118.46ms
 99.999%  243.20ms
100.000%  393.73ms

  Detailed Percentile spectrum:
     165.631     0.999963     17695495     27306.67
     179.455     0.999969     17695603     32768.00
     185.855     0.999973     17695657     36408.89
     194.431     0.999976     17695712     40960.00
     203.647     0.999979     17695765     46811.43
     214.271     0.999982     17695819     54613.33
     222.847     0.999985     17695873     65536.00
     228.479     0.999986     17695901     72817.78
     234.623     0.999988     17695927     81920.00
     239.359     0.999989     17695954     93622.86
     246.527     0.999991     17695981    109226.67
     251.775     0.999992     17696008    131072.00
     255.743     0.999993     17696022    145635.56
     259.199     0.999994     17696035    163840.00
     262.015     0.999995     17696049    187245.71
     268.031     0.999995     17696062    218453.33
     282.879     0.999996     17696076    262144.00
     287.999     0.999997     17696083    291271.11
     294.399     0.999997     17696089    327680.00
     303.359     0.999997     17696096    374491.43
     312.575     0.999998     17696103    436906.67
     323.839     0.999998     17696110    524288.00
     329.727     0.999998     17696114    582542.22
     334.591     0.999998     17696116    655360.00
     340.735     0.999999     17696120    748982.86
     346.623     0.999999     17696123    873813.33
     354.303     0.999999     17696127   1048576.00
     355.327     0.999999     17696128   1165084.44
     361.471     0.999999     17696130   1310720.00
     365.311     0.999999     17696132   1497965.71
     367.103     0.999999     17696133   1747626.67
     370.175     1.000000     17696135   2097152.00
     372.223     1.000000     17696136   2330168.89
     374.527     1.000000     17696137   2621440.00
     375.039     1.000000     17696138   2995931.43
     375.039     1.000000     17696138   3495253.33
     378.367     1.000000     17696139   4194304.00
     379.903     1.000000     17696140   4660337.78
     379.903     1.000000     17696140   5242880.00
     380.159     1.000000     17696141   5991862.86
     380.159     1.000000     17696141   6990506.67
     380.159     1.000000     17696141   8388608.00
     385.535     1.000000     17696142   9320675.55
     385.535     1.000000     17696142  10485760.00
     385.535     1.000000     17696142  11983725.71
     385.535     1.000000     17696142  13981013.34
     385.535     1.000000     17696142  16777216.00
     393.727     1.000000     17696143  18641351.10
     393.727     1.000000     17696143          inf
#[Mean    =        2.224, StdDeviation   =        4.461]
#[Max     =      393.472, Total count    =     17696143]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17996408 requests in 10.00m, 2.65GB read
Requests/sec:  29994.01
Transfer/sec:      4.52MB
