Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 2.390ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.423ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.402ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 3.042ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 3.033ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.510ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.625ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.503ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.500ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.588ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.619ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.491ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.525ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.543ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 3.323ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.492ms, rate sampling interval: 11ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.41ms    3.20ms 107.65ms   92.05%
    Req/Sec     1.31k   588.84     6.78k    69.71%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.49ms
 75.000%    2.56ms
 90.000%    4.45ms
 99.000%   16.23ms
 99.900%   31.77ms
 99.990%   52.38ms
 99.999%   85.89ms
100.000%  107.71ms

  Detailed Percentile spectrum:
      70.655     0.999963     11796902     27306.67
      73.919     0.999969     11796972     32768.00
      75.583     0.999973     11797009     36408.89
      76.991     0.999976     11797045     40960.00
      78.783     0.999979     11797082     46811.43
      80.255     0.999982     11797117     54613.33
      82.367     0.999985     11797152     65536.00
      83.327     0.999986     11797171     72817.78
      84.543     0.999988     11797190     81920.00
      85.375     0.999989     11797206     93622.86
      86.847     0.999991     11797224    109226.67
      88.447     0.999992     11797242    131072.00
      89.151     0.999993     11797251    145635.56
      89.791     0.999994     11797260    163840.00
      90.623     0.999995     11797270    187245.71
      92.415     0.999995     11797278    218453.33
      93.951     0.999996     11797288    262144.00
      94.271     0.999997     11797292    291271.11
      94.783     0.999997     11797297    327680.00
      95.871     0.999997     11797301    374491.43
      96.639     0.999998     11797305    436906.67
      97.919     0.999998     11797311    524288.00
      98.303     0.999998     11797312    582542.22
      98.431     0.999998     11797314    655360.00
      99.007     0.999999     11797317    748982.86
      99.199     0.999999     11797319    873813.33
      99.455     0.999999     11797321   1048576.00
      99.519     0.999999     11797322   1165084.44
      99.903     0.999999     11797323   1310720.00
     100.415     0.999999     11797326   1497965.71
     100.415     0.999999     11797326   1747626.67
     101.375     1.000000     11797327   2097152.00
     101.375     1.000000     11797327   2330168.89
     103.487     1.000000     11797328   2621440.00
     103.999     1.000000     11797329   2995931.43
     103.999     1.000000     11797329   3495253.33
     104.191     1.000000     11797330   4194304.00
     104.191     1.000000     11797330   4660337.78
     104.191     1.000000     11797330   5242880.00
     104.639     1.000000     11797331   5991862.86
     104.639     1.000000     11797331   6990506.67
     104.639     1.000000     11797331   8388608.00
     104.639     1.000000     11797331   9320675.55
     104.639     1.000000     11797331  10485760.00
     107.711     1.000000     11797332  11983725.71
     107.711     1.000000     11797332          inf
#[Mean    =        2.405, StdDeviation   =        3.195]
#[Max     =      107.648, Total count    =     11797332]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11995180 requests in 10.00m, 2.00GB read
Requests/sec:  19991.97
Transfer/sec:      3.41MB
