Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.528ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.474ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.361ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.552ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.530ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.404ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.473ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.487ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.395ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.425ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.487ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.470ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.458ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.578ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.594ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.449ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.75ms    5.20ms 423.42ms   97.38%
    Req/Sec     3.96k   694.03    13.00k    68.90%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.16ms
 75.000%    1.62ms
 90.000%    2.25ms
 99.000%   13.62ms
 99.900%   86.65ms
 99.990%  177.79ms
 99.999%  290.56ms
100.000%  423.68ms

  Detailed Percentile spectrum:
     217.215     0.999963     35391145     27306.67
     226.431     0.999969     35391361     32768.00
     231.039     0.999973     35391472     36408.89
     236.159     0.999976     35391577     40960.00
     242.559     0.999979     35391685     46811.43
     252.287     0.999982     35391792     54613.33
     266.751     0.999985     35391901     65536.00
     274.687     0.999986     35391954     72817.78
     281.343     0.999988     35392008     81920.00
     288.255     0.999989     35392063     93622.86
     293.119     0.999991     35392117    109226.67
     298.239     0.999992     35392171    131072.00
     301.311     0.999993     35392197    145635.56
     303.615     0.999994     35392226    163840.00
     306.175     0.999995     35392252    187245.71
     310.527     0.999995     35392279    218453.33
     317.183     0.999996     35392305    262144.00
     325.887     0.999997     35392319    291271.11
     334.079     0.999997     35392332    327680.00
     345.855     0.999997     35392346    374491.43
     358.143     0.999998     35392359    436906.67
     363.775     0.999998     35392373    524288.00
     366.335     0.999998     35392380    582542.22
     368.639     0.999998     35392386    655360.00
     371.455     0.999999     35392393    748982.86
     374.783     0.999999     35392400    873813.33
     387.583     0.999999     35392407   1048576.00
     389.887     0.999999     35392410   1165084.44
     392.703     0.999999     35392413   1310720.00
     395.775     0.999999     35392417   1497965.71
     399.103     0.999999     35392420   1747626.67
     405.503     1.000000     35392424   2097152.00
     408.575     1.000000     35392425   2330168.89
     411.391     1.000000     35392427   2621440.00
     414.463     1.000000     35392429   2995931.43
     416.767     1.000000     35392430   3495253.33
     420.607     1.000000     35392432   4194304.00
     420.863     1.000000     35392433   4660337.78
     421.631     1.000000     35392434   5242880.00
     422.143     1.000000     35392436   5991862.86
     422.143     1.000000     35392436   6990506.67
     422.143     1.000000     35392436   8388608.00
     422.399     1.000000     35392437   9320675.55
     422.399     1.000000     35392437  10485760.00
     422.655     1.000000     35392438  11983725.71
     422.655     1.000000     35392438  13981013.34
     422.655     1.000000     35392438  16777216.00
     423.679     1.000000     35392440  18641351.10
     423.679     1.000000     35392440          inf
#[Mean    =        1.753, StdDeviation   =        5.198]
#[Max     =      423.424, Total count    =     35392440]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  35991903 requests in 10.00m, 5.16GB read
Requests/sec:  59986.47
Transfer/sec:      8.81MB
