Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.256ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.334ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.287ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.232ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.242ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.288ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.326ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.324ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.293ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.312ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.257ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.187ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.249ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.276ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.227ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.384ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.10ms    1.24ms 152.70ms   97.35%
    Req/Sec     3.30k   448.05     9.22k    76.04%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    0.99ms
 75.000%    1.36ms
 90.000%    1.72ms
 99.000%    3.45ms
 99.900%   13.51ms
 99.990%   54.05ms
 99.999%   84.99ms
100.000%  152.83ms

  Detailed Percentile spectrum:
      69.055     0.999963     29492670     27306.67
      71.295     0.999969     29492845     32768.00
      72.639     0.999973     29492934     36408.89
      73.983     0.999976     29493023     40960.00
      75.647     0.999979     29493113     46811.43
      77.631     0.999982     29493204     54613.33
      79.743     0.999985     29493293     65536.00
      80.895     0.999986     29493338     72817.78
      82.431     0.999988     29493383     81920.00
      83.775     0.999989     29493428     93622.86
      85.823     0.999991     29493473    109226.67
      87.935     0.999992     29493519    131072.00
      89.343     0.999993     29493541    145635.56
      90.559     0.999994     29493564    163840.00
      92.735     0.999995     29493587    187245.71
      94.271     0.999995     29493608    218453.33
      96.639     0.999996     29493631    262144.00
      98.495     0.999997     29493642    291271.11
     100.095     0.999997     29493653    327680.00
     102.015     0.999997     29493665    374491.43
     103.359     0.999998     29493676    436906.67
     105.727     0.999998     29493687    524288.00
     107.839     0.999998     29493693    582542.22
     110.143     0.999998     29493698    655360.00
     112.767     0.999999     29493704    748982.86
     114.431     0.999999     29493710    873813.33
     117.311     0.999999     29493715   1048576.00
     118.527     0.999999     29493718   1165084.44
     119.935     0.999999     29493721   1310720.00
     122.239     0.999999     29493724   1497965.71
     125.951     0.999999     29493727   1747626.67
     129.023     1.000000     29493729   2097152.00
     131.327     1.000000     29493731   2330168.89
     134.527     1.000000     29493732   2621440.00
     138.879     1.000000     29493734   2995931.43
     142.079     1.000000     29493735   3495253.33
     143.487     1.000000     29493736   4194304.00
     145.023     1.000000     29493737   4660337.78
     145.279     1.000000     29493738   5242880.00
     147.839     1.000000     29493739   5991862.86
     147.839     1.000000     29493739   6990506.67
     148.479     1.000000     29493740   8388608.00
     148.479     1.000000     29493740   9320675.55
     149.375     1.000000     29493741  10485760.00
     149.375     1.000000     29493741  11983725.71
     149.375     1.000000     29493741  13981013.34
     152.063     1.000000     29493742  16777216.00
     152.063     1.000000     29493742  18641351.10
     152.063     1.000000     29493742  20971519.98
     152.063     1.000000     29493742  23967451.45
     152.063     1.000000     29493742  27962026.68
     152.831     1.000000     29493743  33554432.00
     152.831     1.000000     29493743          inf
#[Mean    =        1.099, StdDeviation   =        1.235]
#[Max     =      152.704, Total count    =     29493743]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  29993925 requests in 10.00m, 4.30GB read
Requests/sec:  49989.83
Transfer/sec:      7.34MB
