Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.299ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.297ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.268ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.287ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.310ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.295ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.297ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.245ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.380ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.286ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.293ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.260ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.262ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.299ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.334ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.284ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.62ms    5.48ms 455.17ms   98.18%
    Req/Sec     3.30k   381.38     9.44k    73.44%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.14ms
 75.000%    1.59ms
 90.000%    2.13ms
 99.000%   11.18ms
 99.900%   77.95ms
 99.990%  224.13ms
 99.999%  372.48ms
100.000%  455.42ms

  Detailed Percentile spectrum:
     287.999     0.999963     29492645     27306.67
     300.543     0.999969     29492824     32768.00
     307.967     0.999973     29492919     36408.89
     317.439     0.999976     29493004     40960.00
     325.887     0.999979     29493094     46811.43
     335.103     0.999982     29493186     54613.33
     345.343     0.999985     29493277     65536.00
     350.207     0.999986     29493320     72817.78
     358.399     0.999988     29493367     81920.00
     367.359     0.999989     29493409     93622.86
     378.623     0.999991     29493455    109226.67
     389.887     0.999992     29493502    131072.00
     392.703     0.999993     29493523    145635.56
     395.519     0.999994     29493545    163840.00
     399.359     0.999995     29493567    187245.71
     405.759     0.999995     29493590    218453.33
     413.951     0.999996     29493612    262144.00
     416.255     0.999997     29493623    291271.11
     420.863     0.999997     29493634    327680.00
     424.447     0.999997     29493647    374491.43
     429.055     0.999998     29493659    436906.67
     431.871     0.999998     29493669    524288.00
     432.895     0.999998     29493674    582542.22
     434.431     0.999998     29493679    655360.00
     435.455     0.999999     29493685    748982.86
     437.503     0.999999     29493692    873813.33
     439.295     0.999999     29493696   1048576.00
     440.063     0.999999     29493700   1165084.44
     442.111     0.999999     29493703   1310720.00
     442.367     0.999999     29493705   1497965.71
     443.135     0.999999     29493708   1747626.67
     443.647     1.000000     29493710   2097152.00
     443.903     1.000000     29493712   2330168.89
     445.695     1.000000     29493713   2621440.00
     446.975     1.000000     29493715   2995931.43
     447.487     1.000000     29493716   3495253.33
     447.743     1.000000     29493717   4194304.00
     449.791     1.000000     29493718   4660337.78
     450.559     1.000000     29493720   5242880.00
     450.559     1.000000     29493720   5991862.86
     450.559     1.000000     29493720   6990506.67
     452.607     1.000000     29493721   8388608.00
     452.607     1.000000     29493721   9320675.55
     453.631     1.000000     29493722  10485760.00
     453.631     1.000000     29493722  11983725.71
     453.631     1.000000     29493722  13981013.34
     455.423     1.000000     29493724  16777216.00
     455.423     1.000000     29493724          inf
#[Mean    =        1.623, StdDeviation   =        5.483]
#[Max     =      455.168, Total count    =     29493724]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  29996935 requests in 10.00m, 4.41GB read
Requests/sec:  49994.98
Transfer/sec:      7.53MB
