Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 2.619ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.584ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.520ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.602ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.548ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.729ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.594ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.635ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.720ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.606ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.648ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 3.094ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.651ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.532ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 3.116ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.460ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.63ms    4.66ms 108.61ms   92.30%
    Req/Sec     1.31k   592.29     6.44k    67.72%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.36ms
 75.000%    2.11ms
 90.000%    5.03ms
 99.000%   25.82ms
 99.900%   45.69ms
 99.990%   65.73ms
 99.999%   85.44ms
100.000%  108.67ms

  Detailed Percentile spectrum:
      74.943     0.999963     11797020     27306.67
      76.415     0.999969     11797093     32768.00
      77.375     0.999973     11797127     36408.89
      78.143     0.999976     11797166     40960.00
      79.103     0.999979     11797202     46811.43
      80.255     0.999982     11797237     54613.33
      81.599     0.999985     11797271     65536.00
      82.687     0.999986     11797292     72817.78
      83.583     0.999988     11797307     81920.00
      84.799     0.999989     11797325     93622.86
      85.823     0.999991     11797343    109226.67
      87.935     0.999992     11797361    131072.00
      88.703     0.999993     11797371    145635.56
      89.215     0.999994     11797379    163840.00
      89.919     0.999995     11797389    187245.71
      90.623     0.999995     11797397    218453.33
      92.095     0.999996     11797406    262144.00
      93.247     0.999997     11797412    291271.11
      93.759     0.999997     11797415    327680.00
      94.911     0.999997     11797420    374491.43
      95.807     0.999998     11797424    436906.67
      96.255     0.999998     11797429    524288.00
      96.383     0.999998     11797431    582542.22
      96.895     0.999998     11797433    655360.00
      99.199     0.999999     11797436    748982.86
      99.263     0.999999     11797438    873813.33
      99.711     0.999999     11797440   1048576.00
     100.095     0.999999     11797441   1165084.44
     101.311     0.999999     11797442   1310720.00
     104.831     0.999999     11797444   1497965.71
     105.087     0.999999     11797445   1747626.67
     106.111     1.000000     11797446   2097152.00
     106.111     1.000000     11797446   2330168.89
     106.175     1.000000     11797447   2621440.00
     106.559     1.000000     11797448   2995931.43
     106.559     1.000000     11797448   3495253.33
     107.071     1.000000     11797449   4194304.00
     107.071     1.000000     11797449   4660337.78
     107.071     1.000000     11797449   5242880.00
     107.391     1.000000     11797450   5991862.86
     107.391     1.000000     11797450   6990506.67
     107.391     1.000000     11797450   8388608.00
     107.391     1.000000     11797450   9320675.55
     107.391     1.000000     11797450  10485760.00
     108.671     1.000000     11797451  11983725.71
     108.671     1.000000     11797451          inf
#[Mean    =        2.627, StdDeviation   =        4.663]
#[Max     =      108.608, Total count    =     11797451]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11995258 requests in 10.00m, 2.00GB read
Requests/sec:  19992.06
Transfer/sec:      3.41MB
