Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.212ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.234ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.222ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.217ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.228ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.267ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.195ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.282ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.233ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.285ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.282ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.217ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.248ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.110ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.188ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.244ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.20ms    1.64ms 196.61ms   98.46%
    Req/Sec     1.98k   459.28     7.33k    73.92%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.07ms
 75.000%    1.44ms
 90.000%    1.81ms
 99.000%    3.68ms
 99.900%   18.66ms
 99.990%   68.99ms
 99.999%  138.75ms
100.000%  196.74ms

  Detailed Percentile spectrum:
     105.215     0.999963     17695572     27306.67
     112.575     0.999969     17695679     32768.00
     114.751     0.999973     17695732     36408.89
     118.015     0.999976     17695786     40960.00
     122.303     0.999979     17695840     46811.43
     126.527     0.999982     17695895     54613.33
     129.855     0.999985     17695948     65536.00
     131.839     0.999986     17695975     72817.78
     134.015     0.999988     17696002     81920.00
     137.727     0.999989     17696029     93622.86
     139.647     0.999991     17696056    109226.67
     142.591     0.999992     17696083    131072.00
     144.255     0.999993     17696097    145635.56
     146.815     0.999994     17696110    163840.00
     149.503     0.999995     17696124    187245.71
     150.527     0.999995     17696137    218453.33
     152.319     0.999996     17696152    262144.00
     153.343     0.999997     17696158    291271.11
     154.239     0.999997     17696164    327680.00
     155.007     0.999997     17696171    374491.43
     156.543     0.999998     17696178    436906.67
     157.439     0.999998     17696185    524288.00
     159.103     0.999998     17696188    582542.22
     160.511     0.999998     17696191    655360.00
     161.279     0.999999     17696195    748982.86
     162.431     0.999999     17696199    873813.33
     164.863     0.999999     17696202   1048576.00
     165.887     0.999999     17696203   1165084.44
     168.063     0.999999     17696205   1310720.00
     171.391     0.999999     17696208   1497965.71
     171.391     0.999999     17696208   1747626.67
     172.671     1.000000     17696210   2097152.00
     172.799     1.000000     17696211   2330168.89
     173.055     1.000000     17696212   2621440.00
     175.487     1.000000     17696213   2995931.43
     175.487     1.000000     17696213   3495253.33
     176.383     1.000000     17696214   4194304.00
     177.023     1.000000     17696215   4660337.78
     177.023     1.000000     17696215   5242880.00
     178.303     1.000000     17696216   5991862.86
     178.303     1.000000     17696216   6990506.67
     178.303     1.000000     17696216   8388608.00
     184.319     1.000000     17696217   9320675.55
     184.319     1.000000     17696217  10485760.00
     184.319     1.000000     17696217  11983725.71
     184.319     1.000000     17696217  13981013.34
     184.319     1.000000     17696217  16777216.00
     196.735     1.000000     17696218  18641351.10
     196.735     1.000000     17696218          inf
#[Mean    =        1.197, StdDeviation   =        1.643]
#[Max     =      196.608, Total count    =     17696218]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17996285 requests in 10.00m, 3.00GB read
Requests/sec:  29993.77
Transfer/sec:      5.12MB
