Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.993ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.975ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.921ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.931ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.953ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.018ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.011ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.002ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.959ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.015ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.140ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.956ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.033ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.895ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.969ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.945ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.74ms    2.19ms 102.14ms   92.20%
    Req/Sec     1.32k   479.36     4.55k    82.48%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.23ms
 75.000%    1.78ms
 90.000%    3.37ms
 99.000%   10.26ms
 99.900%   24.78ms
 99.990%   50.56ms
 99.999%   73.02ms
100.000%  102.21ms

  Detailed Percentile spectrum:
      62.079     0.999963     11797012     27306.67
      64.063     0.999969     11797085     32768.00
      64.959     0.999973     11797119     36408.89
      65.919     0.999976     11797157     40960.00
      67.135     0.999979     11797191     46811.43
      68.543     0.999982     11797228     54613.33
      69.695     0.999985     11797263     65536.00
      70.847     0.999986     11797282     72817.78
      71.935     0.999988     11797299     81920.00
      72.767     0.999989     11797319     93622.86
      74.239     0.999991     11797335    109226.67
      76.095     0.999992     11797353    131072.00
      76.863     0.999993     11797363    145635.56
      77.567     0.999994     11797371    163840.00
      79.295     0.999995     11797380    187245.71
      80.511     0.999995     11797389    218453.33
      82.047     0.999996     11797398    262144.00
      82.879     0.999997     11797403    291271.11
      83.519     0.999997     11797407    327680.00
      84.671     0.999997     11797413    374491.43
      85.631     0.999998     11797416    436906.67
      87.039     0.999998     11797421    524288.00
      87.615     0.999998     11797423    582542.22
      87.935     0.999998     11797425    655360.00
      88.191     0.999999     11797429    748982.86
      88.447     0.999999     11797430    873813.33
      91.007     0.999999     11797432   1048576.00
      91.775     0.999999     11797433   1165084.44
      92.223     0.999999     11797434   1310720.00
      92.415     0.999999     11797436   1497965.71
      92.543     0.999999     11797437   1747626.67
      93.503     1.000000     11797438   2097152.00
      93.503     1.000000     11797438   2330168.89
      94.911     1.000000     11797439   2621440.00
      95.551     1.000000     11797440   2995931.43
      95.551     1.000000     11797440   3495253.33
      95.807     1.000000     11797441   4194304.00
      95.807     1.000000     11797441   4660337.78
      95.807     1.000000     11797441   5242880.00
      99.583     1.000000     11797442   5991862.86
      99.583     1.000000     11797442   6990506.67
      99.583     1.000000     11797442   8388608.00
      99.583     1.000000     11797442   9320675.55
      99.583     1.000000     11797442  10485760.00
     102.207     1.000000     11797443  11983725.71
     102.207     1.000000     11797443          inf
#[Mean    =        1.738, StdDeviation   =        2.186]
#[Max     =      102.144, Total count    =     11797443]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11996471 requests in 10.00m, 2.00GB read
Requests/sec:  19994.00
Transfer/sec:      3.41MB
