Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.278ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.263ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.282ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.292ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.289ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.271ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.245ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.275ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.248ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.305ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.294ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.318ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.276ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.390ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.280ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.278ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.16ms    1.36ms 114.56ms   97.50%
    Req/Sec     1.98k   455.95     6.22k    70.62%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.02ms
 75.000%    1.37ms
 90.000%    1.73ms
 99.000%    5.49ms
 99.900%   19.10ms
 99.990%   39.78ms
 99.999%   66.05ms
100.000%  114.62ms

  Detailed Percentile spectrum:
      52.287     0.999963     17695575     27306.67
      54.175     0.999969     17695683     32768.00
      55.455     0.999973     17695738     36408.89
      56.543     0.999976     17695796     40960.00
      58.367     0.999979     17695846     46811.43
      59.967     0.999982     17695899     54613.33
      61.983     0.999985     17695953     65536.00
      62.815     0.999986     17695980     72817.78
      64.223     0.999988     17696008     81920.00
      65.279     0.999989     17696034     93622.86
      66.687     0.999991     17696061    109226.67
      68.927     0.999992     17696088    131072.00
      70.079     0.999993     17696102    145635.56
      71.167     0.999994     17696117    163840.00
      72.383     0.999995     17696129    187245.71
      73.919     0.999995     17696143    218453.33
      75.263     0.999996     17696156    262144.00
      76.543     0.999997     17696163    291271.11
      78.911     0.999997     17696169    327680.00
      80.575     0.999997     17696176    374491.43
      81.663     0.999998     17696183    436906.67
      83.967     0.999998     17696190    524288.00
      85.439     0.999998     17696193    582542.22
      86.655     0.999998     17696196    655360.00
      88.959     0.999999     17696200    748982.86
      89.279     0.999999     17696203    873813.33
      91.583     0.999999     17696207   1048576.00
      93.631     0.999999     17696208   1165084.44
      95.231     0.999999     17696210   1310720.00
      97.855     0.999999     17696212   1497965.71
      99.839     0.999999     17696213   1747626.67
     101.567     1.000000     17696215   2097152.00
     101.631     1.000000     17696216   2330168.89
     101.759     1.000000     17696217   2621440.00
     102.015     1.000000     17696218   2995931.43
     102.015     1.000000     17696218   3495253.33
     103.103     1.000000     17696219   4194304.00
     103.615     1.000000     17696220   4660337.78
     103.615     1.000000     17696220   5242880.00
     110.591     1.000000     17696221   5991862.86
     110.591     1.000000     17696221   6990506.67
     110.591     1.000000     17696221   8388608.00
     110.655     1.000000     17696222   9320675.55
     110.655     1.000000     17696222  10485760.00
     110.655     1.000000     17696222  11983725.71
     110.655     1.000000     17696222  13981013.34
     110.655     1.000000     17696222  16777216.00
     114.623     1.000000     17696223  18641351.10
     114.623     1.000000     17696223          inf
#[Mean    =        1.161, StdDeviation   =        1.358]
#[Max     =      114.560, Total count    =     17696223]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17996328 requests in 10.00m, 3.00GB read
Requests/sec:  29993.88
Transfer/sec:      5.12MB
