Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.254ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.245ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.241ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.218ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.215ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.265ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.241ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.231ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.223ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.204ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.205ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.336ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.312ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.359ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.346ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.334ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.23ms    1.40ms 118.66ms   96.21%
    Req/Sec     1.98k   412.74     8.33k    69.48%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.04ms
 75.000%    1.44ms
 90.000%    1.90ms
 99.000%    6.36ms
 99.900%   15.20ms
 99.990%   53.79ms
 99.999%   86.33ms
100.000%  118.72ms

  Detailed Percentile spectrum:
      70.655     0.999963     17695487     27306.67
      73.151     0.999969     17695590     32768.00
      74.367     0.999973     17695645     36408.89
      75.583     0.999976     17695698     40960.00
      76.991     0.999979     17695753     46811.43
      79.359     0.999982     17695806     54613.33
      81.727     0.999985     17695862     65536.00
      83.071     0.999986     17695890     72817.78
      84.415     0.999988     17695914     81920.00
      85.759     0.999989     17695942     93622.86
      86.975     0.999991     17695969    109226.67
      88.639     0.999992     17695996    131072.00
      89.407     0.999993     17696009    145635.56
      90.687     0.999994     17696022    163840.00
      92.927     0.999995     17696036    187245.71
      94.591     0.999995     17696049    218453.33
      97.279     0.999996     17696063    262144.00
      99.135     0.999997     17696072    291271.11
      99.775     0.999997     17696076    327680.00
     101.887     0.999997     17696083    374491.43
     103.039     0.999998     17696090    436906.67
     105.599     0.999998     17696097    524288.00
     105.727     0.999998     17696100    582542.22
     106.559     0.999998     17696103    655360.00
     107.519     0.999999     17696107    748982.86
     107.903     0.999999     17696110    873813.33
     109.247     0.999999     17696114   1048576.00
     109.631     0.999999     17696115   1165084.44
     110.591     0.999999     17696117   1310720.00
     111.295     0.999999     17696119   1497965.71
     111.871     0.999999     17696120   1747626.67
     112.447     1.000000     17696122   2097152.00
     112.575     1.000000     17696123   2330168.89
     112.959     1.000000     17696124   2621440.00
     113.151     1.000000     17696125   2995931.43
     113.151     1.000000     17696125   3495253.33
     114.559     1.000000     17696126   4194304.00
     116.607     1.000000     17696127   4660337.78
     116.607     1.000000     17696127   5242880.00
     117.567     1.000000     17696128   5991862.86
     117.567     1.000000     17696128   6990506.67
     117.567     1.000000     17696128   8388608.00
     118.015     1.000000     17696129   9320675.55
     118.015     1.000000     17696129  10485760.00
     118.015     1.000000     17696129  11983725.71
     118.015     1.000000     17696129  13981013.34
     118.015     1.000000     17696129  16777216.00
     118.719     1.000000     17696130  18641351.10
     118.719     1.000000     17696130          inf
#[Mean    =        1.228, StdDeviation   =        1.402]
#[Max     =      118.656, Total count    =     17696130]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17998143 requests in 10.00m, 3.00GB read
Requests/sec:  29996.93
Transfer/sec:      5.12MB
