Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.315ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.341ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.260ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.361ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.354ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.356ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.313ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.360ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.407ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.438ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.363ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.391ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.414ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.453ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.434ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.347ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.29ms    1.35ms 113.98ms   94.56%
    Req/Sec     1.32k   304.30     5.80k    73.35%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.08ms
 75.000%    1.51ms
 90.000%    2.08ms
 99.000%    6.09ms
 99.900%   14.47ms
 99.990%   46.40ms
 99.999%   79.36ms
100.000%  114.05ms

  Detailed Percentile spectrum:
      63.295     0.999963     11797085     27306.67
      65.503     0.999969     11797157     32768.00
      66.943     0.999973     11797195     36408.89
      68.543     0.999976     11797230     40960.00
      69.887     0.999979     11797265     46811.43
      72.063     0.999982     11797301     54613.33
      74.559     0.999985     11797337     65536.00
      75.711     0.999986     11797356     72817.78
      77.183     0.999988     11797373     81920.00
      78.847     0.999989     11797391     93622.86
      79.999     0.999991     11797409    109226.67
      82.047     0.999992     11797428    131072.00
      83.135     0.999993     11797436    145635.56
      84.543     0.999994     11797447    163840.00
      85.567     0.999995     11797454    187245.71
      87.679     0.999995     11797463    218453.33
      89.151     0.999996     11797474    262144.00
      89.343     0.999997     11797477    291271.11
      90.303     0.999997     11797482    327680.00
      92.479     0.999997     11797486    374491.43
      94.335     0.999998     11797491    436906.67
      95.679     0.999998     11797495    524288.00
      96.767     0.999998     11797497    582542.22
      98.879     0.999998     11797499    655360.00
      99.391     0.999999     11797502    748982.86
     100.415     0.999999     11797504    873813.33
     104.063     0.999999     11797506   1048576.00
     104.127     0.999999     11797507   1165084.44
     104.511     0.999999     11797508   1310720.00
     107.071     0.999999     11797512   1497965.71
     107.071     0.999999     11797512   1747626.67
     107.071     1.000000     11797512   2097152.00
     107.071     1.000000     11797512   2330168.89
     107.135     1.000000     11797513   2621440.00
     109.055     1.000000     11797514   2995931.43
     109.055     1.000000     11797514   3495253.33
     109.119     1.000000     11797515   4194304.00
     109.119     1.000000     11797515   4660337.78
     109.119     1.000000     11797515   5242880.00
     109.503     1.000000     11797516   5991862.86
     109.503     1.000000     11797516   6990506.67
     109.503     1.000000     11797516   8388608.00
     109.503     1.000000     11797516   9320675.55
     109.503     1.000000     11797516  10485760.00
     114.047     1.000000     11797517  11983725.71
     114.047     1.000000     11797517          inf
#[Mean    =        1.286, StdDeviation   =        1.348]
#[Max     =      113.984, Total count    =     11797517]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11998889 requests in 10.00m, 2.00GB read
Requests/sec:  19998.11
Transfer/sec:      3.41MB
