Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 2.946ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 2.987ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 2.971ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 2.711ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.081ms, rate sampling interval: 15ms
  Thread calibration: mean lat.: 2.896ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.933ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.003ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 2.946ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 2.710ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.711ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 3.054ms, rate sampling interval: 15ms
  Thread calibration: mean lat.: 2.981ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 2.881ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.731ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.780ms, rate sampling interval: 13ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.56ms    3.66ms 140.03ms   89.71%
    Req/Sec     1.30k   385.55     4.17k    72.16%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.33ms
 75.000%    2.23ms
 90.000%    6.36ms
 99.000%   18.83ms
 99.900%   31.73ms
 99.990%   46.72ms
 99.999%   95.23ms
100.000%  140.16ms

  Detailed Percentile spectrum:
      70.399     0.999963     11797081     27306.67
      75.263     0.999969     11797153     32768.00
      77.119     0.999973     11797189     36408.89
      79.487     0.999976     11797226     40960.00
      82.431     0.999979     11797261     46811.43
      86.207     0.999982     11797297     54613.33
      89.151     0.999985     11797334     65536.00
      90.751     0.999986     11797351     72817.78
      92.351     0.999988     11797369     81920.00
      94.463     0.999989     11797387     93622.86
      96.767     0.999991     11797406    109226.67
      99.967     0.999992     11797423    131072.00
     103.231     0.999993     11797432    145635.56
     105.663     0.999994     11797441    163840.00
     106.559     0.999995     11797450    187245.71
     108.543     0.999995     11797459    218453.33
     112.127     0.999996     11797468    262144.00
     113.087     0.999997     11797473    291271.11
     115.583     0.999997     11797477    327680.00
     119.999     0.999997     11797482    374491.43
     122.303     0.999998     11797486    436906.67
     124.159     0.999998     11797491    524288.00
     124.799     0.999998     11797493    582542.22
     125.311     0.999998     11797495    655360.00
     126.335     0.999999     11797498    748982.86
     127.295     0.999999     11797500    873813.33
     128.895     0.999999     11797502   1048576.00
     129.151     0.999999     11797503   1165084.44
     129.599     0.999999     11797504   1310720.00
     131.839     0.999999     11797506   1497965.71
     131.967     0.999999     11797507   1747626.67
     133.759     1.000000     11797508   2097152.00
     133.759     1.000000     11797508   2330168.89
     133.887     1.000000     11797509   2621440.00
     137.983     1.000000     11797511   2995931.43
     137.983     1.000000     11797511   3495253.33
     137.983     1.000000     11797511   4194304.00
     137.983     1.000000     11797511   4660337.78
     137.983     1.000000     11797511   5242880.00
     139.391     1.000000     11797512   5991862.86
     139.391     1.000000     11797512   6990506.67
     139.391     1.000000     11797512   8388608.00
     139.391     1.000000     11797512   9320675.55
     139.391     1.000000     11797512  10485760.00
     140.159     1.000000     11797513  11983725.71
     140.159     1.000000     11797513          inf
#[Mean    =        2.563, StdDeviation   =        3.665]
#[Max     =      140.032, Total count    =     11797513]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11997612 requests in 10.00m, 2.00GB read
Requests/sec:  19996.00
Transfer/sec:      3.41MB
