Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 2.286ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.336ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.091ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.311ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.280ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.330ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.433ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.423ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.402ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.874ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.192ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.315ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.369ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.251ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.467ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 2.349ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.34ms    3.47ms 114.11ms   92.26%
    Req/Sec     1.32k   580.39     6.44k    59.47%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.38ms
 75.000%    2.33ms
 90.000%    4.28ms
 99.000%   17.22ms
 99.900%   35.81ms
 99.990%   60.00ms
 99.999%   93.06ms
100.000%  114.18ms

  Detailed Percentile spectrum:
      78.911     0.999963     11797138     27306.67
      82.239     0.999969     11797213     32768.00
      83.327     0.999973     11797247     36408.89
      84.927     0.999976     11797283     40960.00
      86.079     0.999979     11797318     46811.43
      87.679     0.999982     11797356     54613.33
      89.535     0.999985     11797390     65536.00
      90.431     0.999986     11797408     72817.78
      91.071     0.999988     11797426     81920.00
      92.543     0.999989     11797445     93622.86
      93.887     0.999991     11797464    109226.67
      94.783     0.999992     11797480    131072.00
      95.423     0.999993     11797489    145635.56
      96.639     0.999994     11797498    163840.00
      97.727     0.999995     11797507    187245.71
      98.431     0.999995     11797516    218453.33
      99.775     0.999996     11797525    262144.00
     100.543     0.999997     11797530    291271.11
     101.503     0.999997     11797534    327680.00
     102.911     0.999997     11797539    374491.43
     103.743     0.999998     11797545    436906.67
     104.767     0.999998     11797548    524288.00
     105.279     0.999998     11797550    582542.22
     106.815     0.999998     11797552    655360.00
     108.159     0.999999     11797555    748982.86
     109.183     0.999999     11797558    873813.33
     109.439     0.999999     11797559   1048576.00
     109.503     0.999999     11797560   1165084.44
     109.951     0.999999     11797561   1310720.00
     110.463     0.999999     11797563   1497965.71
     110.655     0.999999     11797564   1747626.67
     112.895     1.000000     11797565   2097152.00
     112.895     1.000000     11797565   2330168.89
     113.151     1.000000     11797566   2621440.00
     113.343     1.000000     11797567   2995931.43
     113.343     1.000000     11797567   3495253.33
     113.599     1.000000     11797568   4194304.00
     113.599     1.000000     11797568   4660337.78
     113.599     1.000000     11797568   5242880.00
     113.983     1.000000     11797569   5991862.86
     113.983     1.000000     11797569   6990506.67
     113.983     1.000000     11797569   8388608.00
     113.983     1.000000     11797569   9320675.55
     113.983     1.000000     11797569  10485760.00
     114.175     1.000000     11797570  11983725.71
     114.175     1.000000     11797570          inf
#[Mean    =        2.341, StdDeviation   =        3.467]
#[Max     =      114.112, Total count    =     11797570]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11997581 requests in 10.00m, 2.00GB read
Requests/sec:  19995.95
Transfer/sec:      3.41MB
