Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.194ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.181ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.240ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.218ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.207ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.171ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.167ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.180ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.186ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.190ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.182ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.205ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.285ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.214ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.239ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.236ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.17ms    1.28ms 103.10ms   97.10%
    Req/Sec     1.98k   463.58     8.78k    71.48%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.03ms
 75.000%    1.40ms
 90.000%    1.77ms
 99.000%    5.60ms
 99.900%   15.40ms
 99.990%   44.38ms
 99.999%   75.71ms
100.000%  103.17ms

  Detailed Percentile spectrum:
      60.031     0.999963     17695581     27306.67
      62.495     0.999969     17695689     32768.00
      63.551     0.999973     17695743     36408.89
      64.863     0.999976     17695798     40960.00
      66.495     0.999979     17695853     46811.43
      68.223     0.999982     17695906     54613.33
      71.039     0.999985     17695961     65536.00
      72.383     0.999986     17695986     72817.78
      73.727     0.999988     17696013     81920.00
      75.135     0.999989     17696040     93622.86
      76.415     0.999991     17696067    109226.67
      77.503     0.999992     17696095    131072.00
      78.719     0.999993     17696108    145635.56
      79.999     0.999994     17696122    163840.00
      82.175     0.999995     17696135    187245.71
      83.967     0.999995     17696148    218453.33
      86.655     0.999996     17696162    262144.00
      87.487     0.999997     17696169    291271.11
      87.871     0.999997     17696175    327680.00
      88.959     0.999997     17696182    374491.43
      89.663     0.999998     17696189    436906.67
      90.367     0.999998     17696196    524288.00
      90.879     0.999998     17696199    582542.22
      91.263     0.999998     17696202    655360.00
      92.287     0.999999     17696206    748982.86
      92.991     0.999999     17696209    873813.33
      95.039     0.999999     17696213   1048576.00
      96.191     0.999999     17696214   1165084.44
      98.175     0.999999     17696216   1310720.00
      98.367     0.999999     17696218   1497965.71
      98.431     0.999999     17696219   1747626.67
      99.583     1.000000     17696221   2097152.00
      99.647     1.000000     17696222   2330168.89
     100.479     1.000000     17696223   2621440.00
     100.607     1.000000     17696224   2995931.43
     100.607     1.000000     17696224   3495253.33
     100.991     1.000000     17696225   4194304.00
     101.503     1.000000     17696226   4660337.78
     101.503     1.000000     17696226   5242880.00
     102.335     1.000000     17696227   5991862.86
     102.335     1.000000     17696227   6990506.67
     102.335     1.000000     17696227   8388608.00
     102.719     1.000000     17696228   9320675.55
     102.719     1.000000     17696228  10485760.00
     102.719     1.000000     17696228  11983725.71
     102.719     1.000000     17696228  13981013.34
     102.719     1.000000     17696228  16777216.00
     103.167     1.000000     17696229  18641351.10
     103.167     1.000000     17696229          inf
#[Mean    =        1.172, StdDeviation   =        1.279]
#[Max     =      103.104, Total count    =     17696229]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17996347 requests in 10.00m, 3.00GB read
Requests/sec:  29993.87
Transfer/sec:      5.12MB
