Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 5.335ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.477ms, rate sampling interval: 38ms
  Thread calibration: mean lat.: 5.338ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.257ms, rate sampling interval: 34ms
  Thread calibration: mean lat.: 5.241ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.730ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.217ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.299ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.184ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.374ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.143ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.157ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 5.347ms, rate sampling interval: 37ms
  Thread calibration: mean lat.: 5.741ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.331ms, rate sampling interval: 36ms
  Thread calibration: mean lat.: 5.776ms, rate sampling interval: 36ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     3.54ms    6.37ms 111.10ms   91.09%
    Req/Sec     1.90k   309.52     5.32k    79.28%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.50ms
 75.000%    2.62ms
 90.000%    8.37ms
 99.000%   33.38ms
 99.900%   48.54ms
 99.990%   62.43ms
 99.999%   78.85ms
100.000%  111.17ms

  Detailed Percentile spectrum:
      69.503     0.999963     17695517     27306.67
      70.783     0.999969     17695618     32768.00
      71.551     0.999973     17695671     36408.89
      72.767     0.999976     17695725     40960.00
      73.855     0.999979     17695779     46811.43
      75.135     0.999982     17695837     54613.33
      76.095     0.999985     17695892     65536.00
      76.415     0.999986     17695914     72817.78
      77.375     0.999988     17695942     81920.00
      78.463     0.999989     17695969     93622.86
      79.231     0.999991     17695995    109226.67
      80.703     0.999992     17696025    131072.00
      82.303     0.999993     17696036    145635.56
      83.839     0.999994     17696049    163840.00
      86.079     0.999995     17696063    187245.71
      87.743     0.999995     17696076    218453.33
      88.447     0.999996     17696090    262144.00
      89.151     0.999997     17696097    291271.11
      90.367     0.999997     17696103    327680.00
      91.967     0.999997     17696110    374491.43
      93.183     0.999998     17696117    436906.67
      96.447     0.999998     17696124    524288.00
      96.831     0.999998     17696128    582542.22
      96.959     0.999998     17696130    655360.00
     100.287     0.999999     17696134    748982.86
     100.607     0.999999     17696138    873813.33
     100.991     0.999999     17696141   1048576.00
     101.055     0.999999     17696142   1165084.44
     101.247     0.999999     17696144   1310720.00
     101.695     0.999999     17696146   1497965.71
     101.951     0.999999     17696147   1747626.67
     102.719     1.000000     17696149   2097152.00
     103.999     1.000000     17696150   2330168.89
     104.063     1.000000     17696151   2621440.00
     104.959     1.000000     17696152   2995931.43
     104.959     1.000000     17696152   3495253.33
     105.343     1.000000     17696154   4194304.00
     105.343     1.000000     17696154   4660337.78
     105.343     1.000000     17696154   5242880.00
     107.263     1.000000     17696155   5991862.86
     107.263     1.000000     17696155   6990506.67
     107.263     1.000000     17696155   8388608.00
     108.927     1.000000     17696156   9320675.55
     108.927     1.000000     17696156  10485760.00
     108.927     1.000000     17696156  11983725.71
     108.927     1.000000     17696156  13981013.34
     108.927     1.000000     17696156  16777216.00
     111.167     1.000000     17696157  18641351.10
     111.167     1.000000     17696157          inf
#[Mean    =        3.537, StdDeviation   =        6.371]
#[Max     =      111.104, Total count    =     17696157]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17997604 requests in 10.00m, 3.00GB read
Requests/sec:  29995.99
Transfer/sec:      5.12MB
