Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.200ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.193ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.195ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.190ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.239ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.191ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.373ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.217ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.185ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.221ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.249ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.209ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.161ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.187ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.196ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.200ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.25ms    1.80ms 237.82ms   97.54%
    Req/Sec     3.96k   574.75    13.00k    77.96%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.05ms
 75.000%    1.45ms
 90.000%    1.89ms
 99.000%    5.98ms
 99.900%   19.01ms
 99.990%   70.72ms
 99.999%  132.10ms
100.000%  237.95ms

  Detailed Percentile spectrum:
      92.287     0.999963     35391150     27306.67
      97.023     0.999969     35391370     32768.00
      99.647     0.999973     35391474     36408.89
     102.399     0.999976     35391584     40960.00
     105.471     0.999979     35391689     46811.43
     111.039     0.999982     35391798     54613.33
     117.119     0.999985     35391905     65536.00
     121.279     0.999986     35391959     72817.78
     124.927     0.999988     35392013     81920.00
     129.791     0.999989     35392067     93622.86
     135.935     0.999991     35392121    109226.67
     143.487     0.999992     35392175    131072.00
     148.095     0.999993     35392202    145635.56
     151.679     0.999994     35392229    163840.00
     157.823     0.999995     35392259    187245.71
     162.559     0.999995     35392283    218453.33
     168.703     0.999996     35392310    262144.00
     170.367     0.999997     35392325    291271.11
     173.055     0.999997     35392337    327680.00
     176.127     0.999997     35392352    374491.43
     178.687     0.999998     35392364    436906.67
     187.263     0.999998     35392378    524288.00
     191.743     0.999998     35392385    582542.22
     194.559     0.999998     35392391    655360.00
     197.119     0.999999     35392398    748982.86
     200.063     0.999999     35392405    873813.33
     203.135     0.999999     35392412   1048576.00
     205.951     0.999999     35392416   1165084.44
     208.639     0.999999     35392418   1310720.00
     212.223     0.999999     35392422   1497965.71
     215.167     0.999999     35392426   1747626.67
     219.519     1.000000     35392429   2097152.00
     221.951     1.000000     35392430   2330168.89
     223.231     1.000000     35392432   2621440.00
     225.407     1.000000     35392434   2995931.43
     226.047     1.000000     35392435   3495253.33
     230.015     1.000000     35392437   4194304.00
     230.911     1.000000     35392438   4660337.78
     231.167     1.000000     35392439   5242880.00
     231.551     1.000000     35392440   5991862.86
     231.551     1.000000     35392440   6990506.67
     231.807     1.000000     35392441   8388608.00
     232.191     1.000000     35392442   9320675.55
     232.191     1.000000     35392442  10485760.00
     232.447     1.000000     35392443  11983725.71
     232.447     1.000000     35392443  13981013.34
     232.447     1.000000     35392443  16777216.00
     235.135     1.000000     35392444  18641351.10
     235.135     1.000000     35392444  20971519.98
     235.135     1.000000     35392444  23967451.45
     235.135     1.000000     35392444  27962026.68
     235.135     1.000000     35392444  33554432.00
     237.951     1.000000     35392445  37282702.28
     237.951     1.000000     35392445          inf
#[Mean    =        1.246, StdDeviation   =        1.795]
#[Max     =      237.824, Total count    =     35392445]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  35989227 requests in 10.00m, 5.16GB read
Requests/sec:  59982.05
Transfer/sec:      8.81MB
