Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.340ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.305ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.333ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.272ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.369ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.333ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.246ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.275ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.383ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.301ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.282ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.403ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.321ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.326ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.277ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.346ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.29ms    1.99ms 178.56ms   97.32%
    Req/Sec     3.96k   612.24    11.00k    74.22%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.05ms
 75.000%    1.44ms
 90.000%    1.86ms
 99.000%    9.06ms
 99.900%   20.11ms
 99.990%   75.46ms
 99.999%  117.95ms
100.000%  178.69ms

  Detailed Percentile spectrum:
      94.847     0.999963     35391182     27306.67
      97.535     0.999969     35391396     32768.00
      99.391     0.999973     35391506     36408.89
     101.375     0.999976     35391615     40960.00
     103.615     0.999979     35391720     46811.43
     105.855     0.999982     35391829     54613.33
     108.799     0.999985     35391936     65536.00
     110.527     0.999986     35391990     72817.78
     113.215     0.999988     35392044     81920.00
     116.799     0.999989     35392099     93622.86
     118.975     0.999991     35392152    109226.67
     122.303     0.999992     35392206    131072.00
     124.415     0.999993     35392234    145635.56
     127.359     0.999994     35392260    163840.00
     130.559     0.999995     35392287    187245.71
     134.015     0.999995     35392314    218453.33
     137.983     0.999996     35392341    262144.00
     141.183     0.999997     35392355    291271.11
     144.767     0.999997     35392368    327680.00
     147.839     0.999997     35392383    374491.43
     150.655     0.999998     35392395    436906.67
     156.159     0.999998     35392409    524288.00
     157.055     0.999998     35392416    582542.22
     157.823     0.999998     35392423    655360.00
     159.231     0.999999     35392429    748982.86
     160.511     0.999999     35392436    873813.33
     161.791     0.999999     35392444   1048576.00
     162.431     0.999999     35392446   1165084.44
     162.687     0.999999     35392449   1310720.00
     163.711     0.999999     35392455   1497965.71
     163.839     0.999999     35392456   1747626.67
     165.375     1.000000     35392460   2097152.00
     165.503     1.000000     35392461   2330168.89
     166.015     1.000000     35392463   2621440.00
     166.271     1.000000     35392465   2995931.43
     166.911     1.000000     35392466   3495253.33
     168.063     1.000000     35392469   4194304.00
     168.063     1.000000     35392469   4660337.78
     171.775     1.000000     35392470   5242880.00
     174.463     1.000000     35392471   5991862.86
     174.463     1.000000     35392471   6990506.67
     175.871     1.000000     35392473   8388608.00
     175.871     1.000000     35392473   9320675.55
     175.871     1.000000     35392473  10485760.00
     178.047     1.000000     35392474  11983725.71
     178.047     1.000000     35392474  13981013.34
     178.047     1.000000     35392474  16777216.00
     178.431     1.000000     35392475  18641351.10
     178.431     1.000000     35392475  20971519.98
     178.431     1.000000     35392475  23967451.45
     178.431     1.000000     35392475  27962026.68
     178.431     1.000000     35392475  33554432.00
     178.687     1.000000     35392476  37282702.28
     178.687     1.000000     35392476          inf
#[Mean    =        1.289, StdDeviation   =        1.994]
#[Max     =      178.560, Total count    =     35392476]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  35992519 requests in 10.00m, 5.16GB read
Requests/sec:  59987.49
Transfer/sec:      8.81MB
