Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.678ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.672ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.716ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.538ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.699ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.426ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.672ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.770ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.778ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.571ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.708ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.511ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.801ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.416ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.657ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.743ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.56ms    2.07ms 128.26ms   95.57%
    Req/Sec     1.98k   583.19     7.11k    75.37%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.19ms
 75.000%    1.73ms
 90.000%    2.58ms
 99.000%    9.05ms
 99.900%   28.08ms
 99.990%   52.58ms
 99.999%   88.06ms
100.000%  128.32ms

  Detailed Percentile spectrum:
      66.879     0.999963     17695541     27306.67
      69.887     0.999969     17695649     32768.00
      71.871     0.999973     17695704     36408.89
      73.855     0.999976     17695758     40960.00
      75.967     0.999979     17695811     46811.43
      78.015     0.999982     17695868     54613.33
      81.343     0.999985     17695919     65536.00
      83.455     0.999986     17695947     72817.78
      85.183     0.999988     17695973     81920.00
      87.103     0.999989     17696001     93622.86
      89.407     0.999991     17696027    109226.67
      91.135     0.999992     17696054    131072.00
      92.671     0.999993     17696068    145635.56
      93.503     0.999994     17696081    163840.00
      96.959     0.999995     17696096    187245.71
      99.007     0.999995     17696108    218453.33
     101.887     0.999996     17696122    262144.00
     102.527     0.999997     17696129    291271.11
     103.295     0.999997     17696135    327680.00
     104.575     0.999997     17696142    374491.43
     109.183     0.999998     17696149    436906.67
     111.551     0.999998     17696156    524288.00
     113.343     0.999998     17696159    582542.22
     114.687     0.999998     17696162    655360.00
     115.455     0.999999     17696167    748982.86
     115.839     0.999999     17696169    873813.33
     116.287     0.999999     17696173   1048576.00
     116.735     0.999999     17696174   1165084.44
     117.183     0.999999     17696176   1310720.00
     121.983     0.999999     17696178   1497965.71
     122.559     0.999999     17696179   1747626.67
     123.455     1.000000     17696181   2097152.00
     123.519     1.000000     17696182   2330168.89
     123.967     1.000000     17696183   2621440.00
     124.351     1.000000     17696184   2995931.43
     124.351     1.000000     17696184   3495253.33
     125.247     1.000000     17696185   4194304.00
     126.015     1.000000     17696186   4660337.78
     126.015     1.000000     17696186   5242880.00
     126.591     1.000000     17696187   5991862.86
     126.591     1.000000     17696187   6990506.67
     126.591     1.000000     17696187   8388608.00
     127.935     1.000000     17696188   9320675.55
     127.935     1.000000     17696188  10485760.00
     127.935     1.000000     17696188  11983725.71
     127.935     1.000000     17696188  13981013.34
     127.935     1.000000     17696188  16777216.00
     128.319     1.000000     17696189  18641351.10
     128.319     1.000000     17696189          inf
#[Mean    =        1.562, StdDeviation   =        2.065]
#[Max     =      128.256, Total count    =     17696189]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17996105 requests in 10.00m, 3.00GB read
Requests/sec:  29993.51
Transfer/sec:      5.12MB
