Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 55.351ms, rate sampling interval: 189ms
  Thread calibration: mean lat.: 22.825ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 22.777ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 62.278ms, rate sampling interval: 419ms
  Thread calibration: mean lat.: 9.673ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.734ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.764ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 81.141ms, rate sampling interval: 719ms
  Thread calibration: mean lat.: 69.512ms, rate sampling interval: 581ms
  Thread calibration: mean lat.: 35.041ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 2.815ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 41.101ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 106.256ms, rate sampling interval: 950ms
  Thread calibration: mean lat.: 83.072ms, rate sampling interval: 751ms
  Thread calibration: mean lat.: 2.674ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.694ms, rate sampling interval: 11ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.84ms    9.86ms 252.80ms   98.57%
    Req/Sec     3.93k   521.40    14.40k    84.70%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.62ms
 75.000%    2.24ms
 90.000%    3.21ms
 99.000%   37.95ms
 99.900%  141.82ms
 99.990%  184.57ms
 99.999%  220.03ms
100.000%  252.93ms

  Detailed Percentile spectrum:
     201.343     0.999963     35391089     27306.67
     205.055     0.999969     35391312     32768.00
     206.335     0.999973     35391420     36408.89
     207.871     0.999976     35391525     40960.00
     209.663     0.999979     35391628     46811.43
     211.839     0.999982     35391738     54613.33
     214.143     0.999985     35391844     65536.00
     215.423     0.999986     35391899     72817.78
     217.215     0.999988     35391952     81920.00
     219.135     0.999989     35392007     93622.86
     221.311     0.999991     35392060    109226.67
     225.279     0.999992     35392115    131072.00
     226.303     0.999993     35392143    145635.56
     227.327     0.999994     35392169    163840.00
     228.095     0.999995     35392196    187245.71
     229.503     0.999995     35392222    218453.33
     230.783     0.999996     35392250    262144.00
     231.423     0.999997     35392264    291271.11
     231.807     0.999997     35392279    327680.00
     232.063     0.999997     35392290    374491.43
     232.959     0.999998     35392303    436906.67
     233.727     0.999998     35392317    524288.00
     234.495     0.999998     35392324    582542.22
     237.439     0.999998     35392330    655360.00
     241.407     0.999999     35392337    748982.86
     241.919     0.999999     35392346    873813.33
     243.839     0.999999     35392352   1048576.00
     244.351     0.999999     35392354   1165084.44
     244.991     0.999999     35392357   1310720.00
     245.503     0.999999     35392361   1497965.71
     248.191     0.999999     35392364   1747626.67
     250.367     1.000000     35392368   2097152.00
     250.495     1.000000     35392369   2330168.89
     250.751     1.000000     35392372   2621440.00
     250.879     1.000000     35392373   2995931.43
     251.007     1.000000     35392374   3495253.33
     251.391     1.000000     35392376   4194304.00
     251.519     1.000000     35392377   4660337.78
     251.903     1.000000     35392378   5242880.00
     252.159     1.000000     35392379   5991862.86
     252.159     1.000000     35392379   6990506.67
     252.543     1.000000     35392381   8388608.00
     252.543     1.000000     35392381   9320675.55
     252.543     1.000000     35392381  10485760.00
     252.671     1.000000     35392382  11983725.71
     252.671     1.000000     35392382  13981013.34
     252.671     1.000000     35392382  16777216.00
     252.799     1.000000     35392383  18641351.10
     252.799     1.000000     35392383  20971519.98
     252.799     1.000000     35392383  23967451.45
     252.799     1.000000     35392383  27962026.68
     252.799     1.000000     35392383  33554432.00
     252.927     1.000000     35392384  37282702.28
     252.927     1.000000     35392384          inf
#[Mean    =        2.839, StdDeviation   =        9.862]
#[Max     =      252.800, Total count    =     35392384]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  35995908 requests in 10.00m, 5.10GB read
Requests/sec:  59993.28
Transfer/sec:      8.70MB
