Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.608ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.706ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.637ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.621ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.658ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.669ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.767ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.676ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.694ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.631ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.664ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.661ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.606ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.787ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.652ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.787ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.61ms    2.52ms 104.83ms   93.65%
    Req/Sec     1.98k   493.73     6.89k    78.03%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.07ms
 75.000%    1.50ms
 90.000%    2.36ms
 99.000%   12.79ms
 99.900%   28.53ms
 99.990%   50.94ms
 99.999%   66.88ms
100.000%  104.89ms

  Detailed Percentile spectrum:
      58.783     0.999963     17695713     27306.67
      59.903     0.999969     17695818     32768.00
      60.575     0.999973     17695873     36408.89
      61.183     0.999976     17695927     40960.00
      62.047     0.999979     17695980     46811.43
      62.879     0.999982     17696035     54613.33
      63.967     0.999985     17696091     65536.00
      64.447     0.999986     17696116     72817.78
      65.087     0.999988     17696143     81920.00
      66.303     0.999989     17696169     93622.86
      67.327     0.999991     17696196    109226.67
      68.607     0.999992     17696224    131072.00
      69.311     0.999993     17696239    145635.56
      70.079     0.999994     17696250    163840.00
      70.847     0.999995     17696265    187245.71
      71.615     0.999995     17696277    218453.33
      72.895     0.999996     17696291    262144.00
      73.343     0.999997     17696298    291271.11
      73.855     0.999997     17696305    327680.00
      74.751     0.999997     17696312    374491.43
      75.455     0.999998     17696318    436906.67
      76.799     0.999998     17696325    524288.00
      77.695     0.999998     17696328    582542.22
      78.335     0.999998     17696331    655360.00
      79.423     0.999999     17696335    748982.86
      79.871     0.999999     17696338    873813.33
      81.279     0.999999     17696342   1048576.00
      81.535     0.999999     17696343   1165084.44
      82.559     0.999999     17696345   1310720.00
      83.007     0.999999     17696347   1497965.71
      83.071     0.999999     17696348   1747626.67
      84.927     1.000000     17696350   2097152.00
      85.055     1.000000     17696351   2330168.89
      86.207     1.000000     17696352   2621440.00
      86.655     1.000000     17696353   2995931.43
      86.655     1.000000     17696353   3495253.33
      87.487     1.000000     17696354   4194304.00
      88.191     1.000000     17696355   4660337.78
      88.191     1.000000     17696355   5242880.00
      88.383     1.000000     17696356   5991862.86
      88.383     1.000000     17696356   6990506.67
      88.383     1.000000     17696356   8388608.00
      94.079     1.000000     17696357   9320675.55
      94.079     1.000000     17696357  10485760.00
      94.079     1.000000     17696357  11983725.71
      94.079     1.000000     17696357  13981013.34
      94.079     1.000000     17696357  16777216.00
     104.895     1.000000     17696358  18641351.10
     104.895     1.000000     17696358          inf
#[Mean    =        1.610, StdDeviation   =        2.523]
#[Max     =      104.832, Total count    =     17696358]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17998053 requests in 10.00m, 2.65GB read
Requests/sec:  29996.81
Transfer/sec:      4.52MB
