Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.222ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.240ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.149ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.296ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.213ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.222ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.300ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.265ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.304ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.282ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.315ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.518ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.256ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.329ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.280ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.336ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.31ms    1.90ms 100.48ms   95.95%
    Req/Sec     1.32k   531.58     4.89k    77.09%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.00ms
 75.000%    1.37ms
 90.000%    1.85ms
 99.000%    9.68ms
 99.900%   24.96ms
 99.990%   42.46ms
 99.999%   61.89ms
100.000%  100.54ms

  Detailed Percentile spectrum:
      51.295     0.999963     11797000     27306.67
      53.087     0.999969     11797070     32768.00
      54.175     0.999973     11797106     36408.89
      55.295     0.999976     11797142     40960.00
      56.255     0.999979     11797178     46811.43
      57.567     0.999982     11797214     54613.33
      59.007     0.999985     11797252     65536.00
      59.711     0.999986     11797268     72817.78
      60.287     0.999988     11797286     81920.00
      61.247     0.999989     11797305     93622.86
      63.231     0.999991     11797322    109226.67
      65.375     0.999992     11797341    131072.00
      67.839     0.999993     11797349    145635.56
      71.807     0.999994     11797358    163840.00
      75.455     0.999995     11797367    187245.71
      77.439     0.999995     11797376    218453.33
      80.063     0.999996     11797385    262144.00
      81.279     0.999997     11797390    291271.11
      81.663     0.999997     11797394    327680.00
      83.263     0.999997     11797399    374491.43
      86.015     0.999998     11797403    436906.67
      90.239     0.999998     11797408    524288.00
      91.263     0.999998     11797410    582542.22
      92.415     0.999998     11797412    655360.00
      92.671     0.999999     11797415    748982.86
      93.311     0.999999     11797417    873813.33
      94.143     0.999999     11797419   1048576.00
      94.591     0.999999     11797420   1165084.44
      94.911     0.999999     11797421   1310720.00
      95.615     0.999999     11797423   1497965.71
      96.127     0.999999     11797424   1747626.67
      96.959     1.000000     11797425   2097152.00
      96.959     1.000000     11797425   2330168.89
      97.727     1.000000     11797426   2621440.00
      97.791     1.000000     11797427   2995931.43
      97.791     1.000000     11797427   3495253.33
      99.007     1.000000     11797428   4194304.00
      99.007     1.000000     11797428   4660337.78
      99.007     1.000000     11797428   5242880.00
      99.263     1.000000     11797429   5991862.86
      99.263     1.000000     11797429   6990506.67
      99.263     1.000000     11797429   8388608.00
      99.263     1.000000     11797429   9320675.55
      99.263     1.000000     11797429  10485760.00
     100.543     1.000000     11797430  11983725.71
     100.543     1.000000     11797430          inf
#[Mean    =        1.307, StdDeviation   =        1.904]
#[Max     =      100.480, Total count    =     11797430]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  11996502 requests in 10.00m, 2.00GB read
Requests/sec:  19994.12
Transfer/sec:      3.41MB
