Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 4.369ms, rate sampling interval: 24ms
  Thread calibration: mean lat.: 4.375ms, rate sampling interval: 23ms
  Thread calibration: mean lat.: 4.438ms, rate sampling interval: 25ms
  Thread calibration: mean lat.: 4.408ms, rate sampling interval: 25ms
  Thread calibration: mean lat.: 4.376ms, rate sampling interval: 24ms
  Thread calibration: mean lat.: 4.164ms, rate sampling interval: 23ms
  Thread calibration: mean lat.: 4.301ms, rate sampling interval: 23ms
  Thread calibration: mean lat.: 4.557ms, rate sampling interval: 26ms
  Thread calibration: mean lat.: 4.340ms, rate sampling interval: 24ms
  Thread calibration: mean lat.: 4.010ms, rate sampling interval: 23ms
  Thread calibration: mean lat.: 4.776ms, rate sampling interval: 26ms
  Thread calibration: mean lat.: 4.245ms, rate sampling interval: 22ms
  Thread calibration: mean lat.: 4.656ms, rate sampling interval: 25ms
  Thread calibration: mean lat.: 4.657ms, rate sampling interval: 26ms
  Thread calibration: mean lat.: 5.004ms, rate sampling interval: 29ms
  Thread calibration: mean lat.: 4.273ms, rate sampling interval: 23ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.86ms    5.35ms 196.10ms   91.93%
    Req/Sec     1.91k   346.46     4.50k    78.04%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.27ms
 75.000%    2.00ms
 90.000%    6.65ms
 99.000%   28.09ms
 99.900%   50.91ms
 99.990%   81.92ms
 99.999%  128.64ms
100.000%  196.22ms

  Detailed Percentile spectrum:
     101.439     0.999963     17695579     27306.67
     104.639     0.999969     17695683     32768.00
     106.559     0.999973     17695741     36408.89
     108.863     0.999976     17695792     40960.00
     111.935     0.999979     17695845     46811.43
     114.303     0.999982     17695900     54613.33
     118.015     0.999985     17695953     65536.00
     120.063     0.999986     17695980     72817.78
     123.391     0.999988     17696008     81920.00
     126.591     0.999989     17696034     93622.86
     131.839     0.999991     17696061    109226.67
     136.063     0.999992     17696088    131072.00
     139.391     0.999993     17696102    145635.56
     142.847     0.999994     17696115    163840.00
     147.071     0.999995     17696129    187245.71
     153.343     0.999995     17696142    218453.33
     156.799     0.999996     17696156    262144.00
     159.871     0.999997     17696163    291271.11
     163.967     0.999997     17696169    327680.00
     166.399     0.999997     17696176    374491.43
     169.215     0.999998     17696183    436906.67
     173.439     0.999998     17696190    524288.00
     174.079     0.999998     17696193    582542.22
     175.999     0.999998     17696196    655360.00
     179.327     0.999999     17696201    748982.86
     181.503     0.999999     17696203    873813.33
     183.551     0.999999     17696207   1048576.00
     184.063     0.999999     17696208   1165084.44
     184.447     0.999999     17696210   1310720.00
     185.215     0.999999     17696212   1497965.71
     185.343     0.999999     17696213   1747626.67
     186.111     1.000000     17696215   2097152.00
     186.623     1.000000     17696216   2330168.89
     188.415     1.000000     17696217   2621440.00
     189.695     1.000000     17696219   2995931.43
     189.695     1.000000     17696219   3495253.33
     189.695     1.000000     17696219   4194304.00
     189.951     1.000000     17696220   4660337.78
     189.951     1.000000     17696220   5242880.00
     191.359     1.000000     17696221   5991862.86
     191.359     1.000000     17696221   6990506.67
     191.359     1.000000     17696221   8388608.00
     192.511     1.000000     17696222   9320675.55
     192.511     1.000000     17696222  10485760.00
     192.511     1.000000     17696222  11983725.71
     192.511     1.000000     17696222  13981013.34
     192.511     1.000000     17696222  16777216.00
     196.223     1.000000     17696223  18641351.10
     196.223     1.000000     17696223          inf
#[Mean    =        2.858, StdDeviation   =        5.349]
#[Max     =      196.096, Total count    =     17696223]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17994093 requests in 10.00m, 2.65GB read
Requests/sec:  29990.08
Transfer/sec:      4.52MB
