Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 4.981ms, rate sampling interval: 28ms
  Thread calibration: mean lat.: 4.958ms, rate sampling interval: 27ms
  Thread calibration: mean lat.: 4.678ms, rate sampling interval: 26ms
  Thread calibration: mean lat.: 4.802ms, rate sampling interval: 27ms
  Thread calibration: mean lat.: 5.103ms, rate sampling interval: 29ms
  Thread calibration: mean lat.: 4.747ms, rate sampling interval: 26ms
  Thread calibration: mean lat.: 4.940ms, rate sampling interval: 27ms
  Thread calibration: mean lat.: 4.529ms, rate sampling interval: 27ms
  Thread calibration: mean lat.: 4.692ms, rate sampling interval: 25ms
  Thread calibration: mean lat.: 4.889ms, rate sampling interval: 28ms
  Thread calibration: mean lat.: 5.210ms, rate sampling interval: 29ms
  Thread calibration: mean lat.: 4.971ms, rate sampling interval: 27ms
  Thread calibration: mean lat.: 4.335ms, rate sampling interval: 25ms
  Thread calibration: mean lat.: 4.944ms, rate sampling interval: 28ms
  Thread calibration: mean lat.: 4.802ms, rate sampling interval: 27ms
  Thread calibration: mean lat.: 4.678ms, rate sampling interval: 26ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     4.14ms    7.18ms 179.97ms   90.32%
    Req/Sec     1.91k   374.73     4.48k    77.85%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.45ms
 75.000%    3.49ms
 90.000%   11.01ms
 99.000%   36.16ms
 99.900%   59.10ms
 99.990%   86.53ms
 99.999%  119.04ms
100.000%  180.10ms

  Detailed Percentile spectrum:
     100.351     0.999963     17695550     27306.67
     102.591     0.999969     17695657     32768.00
     103.743     0.999973     17695712     36408.89
     104.767     0.999976     17695765     40960.00
     106.559     0.999979     17695820     46811.43
     109.311     0.999982     17695872     54613.33
     112.831     0.999985     17695925     65536.00
     114.303     0.999986     17695952     72817.78
     115.519     0.999988     17695979     81920.00
     117.247     0.999989     17696006     93622.86
     122.111     0.999991     17696033    109226.67
     124.735     0.999992     17696060    131072.00
     127.551     0.999993     17696074    145635.56
     129.023     0.999994     17696087    163840.00
     130.431     0.999995     17696101    187245.71
     134.911     0.999995     17696114    218453.33
     138.367     0.999996     17696129    262144.00
     140.287     0.999997     17696137    291271.11
     141.311     0.999997     17696141    327680.00
     142.975     0.999997     17696148    374491.43
     145.791     0.999998     17696155    436906.67
     148.351     0.999998     17696162    524288.00
     149.631     0.999998     17696165    582542.22
     150.783     0.999998     17696168    655360.00
     152.831     0.999999     17696172    748982.86
     154.111     0.999999     17696175    873813.33
     155.135     0.999999     17696179   1048576.00
     155.519     0.999999     17696180   1165084.44
     156.543     0.999999     17696182   1310720.00
     156.927     0.999999     17696184   1497965.71
     157.183     0.999999     17696185   1747626.67
     164.095     1.000000     17696187   2097152.00
     164.607     1.000000     17696188   2330168.89
     165.247     1.000000     17696189   2621440.00
     166.399     1.000000     17696190   2995931.43
     166.399     1.000000     17696190   3495253.33
     166.911     1.000000     17696191   4194304.00
     168.063     1.000000     17696192   4660337.78
     168.063     1.000000     17696192   5242880.00
     169.727     1.000000     17696193   5991862.86
     169.727     1.000000     17696193   6990506.67
     169.727     1.000000     17696193   8388608.00
     177.279     1.000000     17696194   9320675.55
     177.279     1.000000     17696194  10485760.00
     177.279     1.000000     17696194  11983725.71
     177.279     1.000000     17696194  13981013.34
     177.279     1.000000     17696194  16777216.00
     180.095     1.000000     17696195  18641351.10
     180.095     1.000000     17696195          inf
#[Mean    =        4.140, StdDeviation   =        7.183]
#[Max     =      179.968, Total count    =     17696195]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17997617 requests in 10.00m, 2.65GB read
Requests/sec:  29996.00
Transfer/sec:      4.52MB
