Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 3.188ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.215ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.187ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.221ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 3.069ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 3.143ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 2.838ms, rate sampling interval: 11ms
  Thread calibration: mean lat.: 2.887ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 3.083ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.360ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 3.114ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.322ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.143ms, rate sampling interval: 12ms
  Thread calibration: mean lat.: 2.910ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 3.150ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 3.264ms, rate sampling interval: 13ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     2.95ms    5.46ms 181.25ms   91.86%
    Req/Sec     1.96k   534.18     5.89k    77.16%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.30ms
 75.000%    2.12ms
 90.000%    6.83ms
 99.000%   28.75ms
 99.900%   52.48ms
 99.990%   80.19ms
 99.999%  111.55ms
100.000%  181.38ms

  Detailed Percentile spectrum:
      91.903     0.999963     17695594     27306.67
      94.079     0.999969     17695703     32768.00
      95.551     0.999973     17695757     36408.89
      97.663     0.999976     17695809     40960.00
      99.711     0.999979     17695864     46811.43
     102.335     0.999982     17695917     54613.33
     105.279     0.999985     17695972     65536.00
     106.495     0.999986     17695998     72817.78
     108.415     0.999988     17696025     81920.00
     110.591     0.999989     17696053     93622.86
     113.535     0.999991     17696079    109226.67
     116.287     0.999992     17696106    131072.00
     118.399     0.999993     17696120    145635.56
     120.319     0.999994     17696133    163840.00
     123.967     0.999995     17696147    187245.71
     127.807     0.999995     17696160    218453.33
     130.751     0.999996     17696174    262144.00
     131.711     0.999997     17696181    291271.11
     133.375     0.999997     17696187    327680.00
     136.063     0.999997     17696194    374491.43
     137.855     0.999998     17696202    436906.67
     142.335     0.999998     17696209    524288.00
     143.359     0.999998     17696211    582542.22
     145.151     0.999998     17696214    655360.00
     146.175     0.999999     17696218    748982.86
     147.583     0.999999     17696221    873813.33
     149.247     0.999999     17696225   1048576.00
     150.143     0.999999     17696226   1165084.44
     153.087     0.999999     17696228   1310720.00
     154.239     0.999999     17696230   1497965.71
     154.751     0.999999     17696231   1747626.67
     157.695     1.000000     17696233   2097152.00
     159.871     1.000000     17696234   2330168.89
     160.767     1.000000     17696235   2621440.00
     162.175     1.000000     17696236   2995931.43
     162.175     1.000000     17696236   3495253.33
     164.735     1.000000     17696237   4194304.00
     166.271     1.000000     17696238   4660337.78
     166.271     1.000000     17696238   5242880.00
     173.055     1.000000     17696239   5991862.86
     173.055     1.000000     17696239   6990506.67
     173.055     1.000000     17696239   8388608.00
     180.351     1.000000     17696240   9320675.55
     180.351     1.000000     17696240  10485760.00
     180.351     1.000000     17696240  11983725.71
     180.351     1.000000     17696240  13981013.34
     180.351     1.000000     17696240  16777216.00
     181.375     1.000000     17696241  18641351.10
     181.375     1.000000     17696241          inf
#[Mean    =        2.951, StdDeviation   =        5.465]
#[Max     =      181.248, Total count    =     17696241]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  17996330 requests in 10.00m, 2.65GB read
Requests/sec:  29993.86
Transfer/sec:      4.52MB
