Running 10m test @ http://localhost:9999/math/plus?x=1&y=2
  16 threads and 400 connections
  Thread calibration: mean lat.: 1.567ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.584ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.604ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.661ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.592ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.530ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.566ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.603ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.529ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.637ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.533ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.702ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.621ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.608ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.519ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 1.392ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.59ms    2.76ms 253.57ms   96.66%
    Req/Sec     3.96k   644.33    11.33k    74.75%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.20ms
 75.000%    1.74ms
 90.000%    2.61ms
 99.000%    9.00ms
 99.900%   31.06ms
 99.990%  109.44ms
 99.999%  176.00ms
100.000%  253.70ms

  Detailed Percentile spectrum:
     138.495     0.999963     35391143     27306.67
     143.615     0.999969     35391360     32768.00
     146.047     0.999973     35391465     36408.89
     149.631     0.999976     35391573     40960.00
     153.087     0.999979     35391679     46811.43
     157.567     0.999982     35391787     54613.33
     163.711     0.999985     35391898     65536.00
     166.783     0.999986     35391952     72817.78
     170.239     0.999988     35392006     81920.00
     174.719     0.999989     35392057     93622.86
     178.687     0.999991     35392112    109226.67
     184.447     0.999992     35392166    131072.00
     186.111     0.999993     35392192    145635.56
     188.927     0.999994     35392220    163840.00
     191.359     0.999995     35392246    187245.71
     194.687     0.999995     35392273    218453.33
     198.783     0.999996     35392300    262144.00
     200.703     0.999997     35392314    291271.11
     203.007     0.999997     35392327    327680.00
     206.591     0.999997     35392342    374491.43
     212.095     0.999998     35392354    436906.67
     217.471     0.999998     35392368    524288.00
     219.903     0.999998     35392375    582542.22
     220.799     0.999998     35392381    655360.00
     221.567     0.999999     35392389    748982.86
     223.743     0.999999     35392395    873813.33
     225.919     0.999999     35392402   1048576.00
     227.455     0.999999     35392405   1165084.44
     228.479     0.999999     35392408   1310720.00
     230.143     0.999999     35392412   1497965.71
     230.783     0.999999     35392415   1747626.67
     233.983     1.000000     35392419   2097152.00
     235.007     1.000000     35392420   2330168.89
     235.263     1.000000     35392423   2621440.00
     237.055     1.000000     35392425   2995931.43
     237.055     1.000000     35392425   3495253.33
     239.999     1.000000     35392427   4194304.00
     240.255     1.000000     35392428   4660337.78
     240.767     1.000000     35392429   5242880.00
     245.375     1.000000     35392430   5991862.86
     245.375     1.000000     35392430   6990506.67
     245.759     1.000000     35392431   8388608.00
     248.959     1.000000     35392432   9320675.55
     248.959     1.000000     35392432  10485760.00
     250.751     1.000000     35392433  11983725.71
     250.751     1.000000     35392433  13981013.34
     250.751     1.000000     35392433  16777216.00
     253.311     1.000000     35392434  18641351.10
     253.311     1.000000     35392434  20971519.98
     253.311     1.000000     35392434  23967451.45
     253.311     1.000000     35392434  27962026.68
     253.311     1.000000     35392434  33554432.00
     253.695     1.000000     35392435  37282702.28
     253.695     1.000000     35392435          inf
#[Mean    =        1.591, StdDeviation   =        2.762]
#[Max     =      253.568, Total count    =     35392435]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  35989077 requests in 10.00m, 5.16GB read
Requests/sec:  59981.75
Transfer/sec:      8.81MB
